date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:38	26547/26547	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202024%2021:43:48%20GMT	https://drivania.com/wp-content/uploads/2024/11/DSC0156-copia-1-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/DSC0156-copia-1-400x425.jpg	(from https://drivania.com/en/locations/sao-paulo/)
11:41:39	52259/52259	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:41:45%20GMT	https://drivania.com/en/experiences/claudionors-support-during-a-roadshow-in-sao-paulo/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/claudionors-support-during-a-roadshow-in-sao-paulo/index.html	(from https://drivania.com/en/locations/sao-paulo/)
11:41:39	29153/29153	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2011:00:12%20GMT	https://drivania.com/wp-content/uploads/2024/11/iStock-1470571160-430x493.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/iStock-1470571160-430x493.jpg	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:40	46187/46187	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2011:00:12%20GMT	https://drivania.com/wp-content/uploads/2024/11/iStock-1470571160-860x493.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/iStock-1470571160-860x493.jpg	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:40	66898/66898	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2011:00:11%20GMT	https://drivania.com/wp-content/uploads/2024/11/iStock-1470571160.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/iStock-1470571160.jpg	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:41	2524/2524	---M-Z	200	added ('OK')	application/json	etag:%225515-1736664108;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fsantiago-de-chile%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embedec09.json	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:41	2722/2722	---M-Z	200	added ('OK')	text/xml	etag:%225516-1736664108;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fsantiago-de-chile%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed53b1	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:42	10047/10047	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2009:54:18%20GMT	https://drivania.com/wp-content/uploads/2024/11/CARLOS-PERFIL-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/CARLOS-PERFIL-192x322.jpg	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:42	10154/10154	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2009:42:00%20GMT	https://drivania.com/wp-content/uploads/2024/11/ALFONSO-ARIZTIA-PERFIL-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/ALFONSO-ARIZTIA-PERFIL-192x322.jpg	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:42	16544/16544	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2009:54:28%20GMT	https://drivania.com/wp-content/uploads/2024/11/1M5A4691-copia-350x250.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/1M5A4691-copia-350x250.jpg	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:42	19110/19110	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2009:42:13%20GMT	https://drivania.com/wp-content/uploads/2024/11/1M5A5037-copia-350x250.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/1M5A5037-copia-350x250.jpg	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:42	41468/41468	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2010:41:51%20GMT	https://drivania.com/wp-content/uploads/2024/11/iStock-637059688-430x675.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/iStock-637059688-430x675.jpg	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:43	29914/29914	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2010:42:14%20GMT	https://drivania.com/wp-content/uploads/2024/11/iStock-2181716677-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/iStock-2181716677-400x425.jpg	(from https://drivania.com/en/locations/santiago-de-chile/)
11:41:43	36568/36568	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2011:41:11%20GMT	https://drivania.com/wp-content/uploads/2025/01/ff-430x930.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/ff-430x930.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:43	77619/77619	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2011:41:12%20GMT	https://drivania.com/wp-content/uploads/2025/01/ff-860x1199.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/ff-860x1199.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:43	49171/49171	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2011:41:11%20GMT	https://drivania.com/wp-content/uploads/2025/01/ff-1024x768.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/ff-1024x768.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:44	109493/109493	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2011:41:11%20GMT	https://drivania.com/wp-content/uploads/2025/01/ff-1920x1080.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/ff-1920x1080.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:44	2499/2499	---M-Z	200	added ('OK')	application/json	etag:%225517-1736664111;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fsanto-domingo%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed60d2.json	(from https://drivania.com/en/locations/santo-domingo/)
11:41:45	2697/2697	---M-Z	200	added ('OK')	text/xml	etag:%225518-1736664112;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fsanto-domingo%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embedcb6f	(from https://drivania.com/en/locations/santo-domingo/)
11:41:45	9538/9538	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2011:29:58%20GMT	https://drivania.com/wp-content/uploads/2025/01/CANDIDO-PERFIL-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/CANDIDO-PERFIL-192x322.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:46	9315/9315	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2011:26:14%20GMT	https://drivania.com/wp-content/uploads/2025/01/IMG_9301-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/IMG_9301-192x322.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:46	15411/15411	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2011:35:57%20GMT	https://drivania.com/wp-content/uploads/2025/01/IMG_9405-350x250.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/IMG_9405-350x250.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:46	12419/12419	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2011:29:47%20GMT	https://drivania.com/wp-content/uploads/2025/01/IMG_9259-350x250.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/IMG_9259-350x250.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:46	32493/32493	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2011:46:11%20GMT	https://drivania.com/wp-content/uploads/2025/01/IMG_9288-430x675.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/IMG_9288-430x675.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:47	27975/27975	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2012:12:43%20GMT	https://drivania.com/wp-content/uploads/2025/01/iStock-917984584-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/iStock-917984584-400x425.jpg	(from https://drivania.com/en/locations/santo-domingo/)
11:41:47	50888/50888	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:41:54%20GMT	https://drivania.com/en/experiences/quality-service-for-travel-agents-in-santo-domingo-with-german/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/quality-service-for-travel-agents-in-santo-domingo-with-german/index.html	(from https://drivania.com/en/locations/santo-domingo/)
11:41:47	50961/50961	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:41:54%20GMT	https://drivania.com/en/experiences/a-brides-family-journey-to-santo-domingo-with-candidos-care/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/a-brides-family-journey-to-santo-domingo-with-candidos-care/index.html	(from https://drivania.com/en/locations/santo-domingo/)
11:41:47	38263/38263	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2018:00:06%20GMT	https://drivania.com/wp-content/uploads/2025/01/iStock-941571746-430x930.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/iStock-941571746-430x930.jpg	(from https://drivania.com/en/locations/panama-city/)
11:41:48	91231/91231	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2018:00:06%20GMT	https://drivania.com/wp-content/uploads/2025/01/iStock-941571746-860x1463.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/iStock-941571746-860x1463.jpg	(from https://drivania.com/en/locations/panama-city/)
11:41:48	55888/55888	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2018:00:05%20GMT	https://drivania.com/wp-content/uploads/2025/01/iStock-941571746-1024x768.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/iStock-941571746-1024x768.jpg	(from https://drivania.com/en/locations/panama-city/)
11:41:48	111084/111084	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2018:00:05%20GMT	https://drivania.com/wp-content/uploads/2025/01/iStock-941571746-1920x1080.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/iStock-941571746-1920x1080.jpg	(from https://drivania.com/en/locations/panama-city/)
11:41:49	2481/2481	---M-Z	200	added ('OK')	application/json	etag:%225519-1736664116;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fpanama-city%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed0c94.json	(from https://drivania.com/en/locations/panama-city/)
11:41:51	2679/2679	---M-Z	200	added ('OK')	text/xml	etag:%225520-1736664118;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fpanama-city%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed3f69	(from https://drivania.com/en/locations/panama-city/)
11:41:51	10244/10244	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2017:48:11%20GMT	https://drivania.com/wp-content/uploads/2025/01/ALFREDO-PERFIL-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/ALFREDO-PERFIL-192x322.jpg	(from https://drivania.com/en/locations/panama-city/)
11:41:51	20029/20029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2017:54:01%20GMT	https://drivania.com/wp-content/uploads/2025/01/800A5757-350x250.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/800A5757-350x250.jpg	(from https://drivania.com/en/locations/panama-city/)
11:41:52	53909/53909	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2018:29:08%20GMT	https://drivania.com/wp-content/uploads/2025/01/iStock-646123954-430x675.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/iStock-646123954-430x675.jpg	(from https://drivania.com/en/locations/panama-city/)
11:41:52	26357/26357	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202025%2018:57:20%20GMT	https://drivania.com/wp-content/uploads/2025/01/iStock-1268226158-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2025/01/iStock-1268226158-400x425.jpg	(from https://drivania.com/en/locations/panama-city/)
11:41:52	50306/50306	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:41:59%20GMT	https://drivania.com/en/experiences/a-jazz-lovers-endearing-tradition-with-alfredo-in-panama/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/a-jazz-lovers-endearing-tradition-with-alfredo-in-panama/index.html	(from https://drivania.com/en/locations/panama-city/)
11:41:53	53923/53923	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:39:47%20GMT	https://drivania.com/wp-content/uploads/2024/12/iStock-1266635472-430x930.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/iStock-1266635472-430x930.jpg	(from https://drivania.com/en/locations/lima/)
11:41:53	124908/124908	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:39:47%20GMT	https://drivania.com/wp-content/uploads/2024/12/iStock-1266635472-860x1282.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/iStock-1266635472-860x1282.jpg	(from https://drivania.com/en/locations/lima/)
11:41:53	88207/88207	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:39:46%20GMT	https://drivania.com/wp-content/uploads/2024/12/iStock-1266635472-1024x768.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/iStock-1266635472-1024x768.jpg	(from https://drivania.com/en/locations/lima/)
11:41:54	191851/191851	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:39:46%20GMT	https://drivania.com/wp-content/uploads/2024/12/iStock-1266635472-1920x1080.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/iStock-1266635472-1920x1080.jpg	(from https://drivania.com/en/locations/lima/)
11:41:55	2463/2463	---M-Z	200	added ('OK')	application/json	etag:%225521-1736664122;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Flima%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed4b0f.json	(from https://drivania.com/en/locations/lima/)
11:41:56	2661/2661	---M-Z	200	added ('OK')	text/xml	etag:%225522-1736664123;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Flima%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embeda427	(from https://drivania.com/en/locations/lima/)
11:41:56	11143/11143	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:29:33%20GMT	https://drivania.com/wp-content/uploads/2024/12/JOHN-PERFIL-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/JOHN-PERFIL-192x322.jpg	(from https://drivania.com/en/locations/lima/)
11:41:57	9587/9587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:22:20%20GMT	https://drivania.com/wp-content/uploads/2024/12/MPC00159-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/MPC00159-192x322.jpg	(from https://drivania.com/en/locations/lima/)
11:41:57	18045/18045	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:35:09%20GMT	https://drivania.com/wp-content/uploads/2024/12/MPC00362-350x250.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/MPC00362-350x250.jpg	(from https://drivania.com/en/locations/lima/)
11:41:57	13507/13507	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:29:18%20GMT	https://drivania.com/wp-content/uploads/2024/12/MPC00241-350x250.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/MPC00241-350x250.jpg	(from https://drivania.com/en/locations/lima/)
11:41:57	35391/35391	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2016:19:55%20GMT	https://drivania.com/wp-content/uploads/2024/12/iStock-1161016734-1-430x675.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/iStock-1161016734-1-430x675.jpg	(from https://drivania.com/en/locations/lima/)
11:41:58	18989/18989	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2016:24:07%20GMT	https://drivania.com/wp-content/uploads/2024/12/iStock-1757746901-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/iStock-1757746901-400x425.jpg	(from https://drivania.com/en/locations/lima/)
11:41:58	50934/50934	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:42:05%20GMT	https://drivania.com/en/experiences/a-mother-and-daughter-exploring-limas-wonders-with-john/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/a-mother-and-daughter-exploring-limas-wonders-with-john/index.html	(from https://drivania.com/en/locations/lima/)
11:41:58	51094/51094	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:42:05%20GMT	https://drivania.com/en/experiences/cesars-support-to-a-ceos-journey-at-the-apec-summit-in-lima/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/cesars-support-to-a-ceos-journey-at-the-apec-summit-in-lima/index.html	(from https://drivania.com/en/locations/lima/)
11:41:59	39165/39165	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2009:39:31%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-brussels-430x930.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-brussels-430x930.jpg	(from https://drivania.com/en/locations/brussels/)
11:41:59	63073/63073	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2009:39:31%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-brussels-1024x768.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-brussels-1024x768.jpg	(from https://drivania.com/en/locations/brussels/)
11:42:00	135566/135566	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2009:39:31%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-brussels-1920x1080.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-brussels-1920x1080.jpg	(from https://drivania.com/en/locations/brussels/)
11:42:00	124816/124816	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2009:39:32%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-brussels-860x1668.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-brussels-860x1668.jpg	(from https://drivania.com/en/locations/brussels/)
11:42:01	2494/2494	---M-Z	200	added ('OK')	application/json	etag:%225523-1736664128;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fbrussels%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed0daf.json	(from https://drivania.com/en/locations/brussels/)
11:42:02	2694/2694	---M-Z	200	added ('OK')	text/xml	etag:%225524-1736664129;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fbrussels%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embeda9e5	(from https://drivania.com/en/locations/brussels/)
11:42:02	24646/24646	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Dec%202024%2021:53:20%20GMT	https://drivania.com/wp-content/uploads/2024/11/frankfurt-drivania-2-430x930.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/frankfurt-drivania-2-430x930.jpg	(from https://drivania.com/en/locations/frankfurt/)
11:42:03	45593/45593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Dec%202024%2021:53:19%20GMT	https://drivania.com/wp-content/uploads/2024/11/frankfurt-drivania-2-1024x768.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/frankfurt-drivania-2-1024x768.jpg	(from https://drivania.com/en/locations/frankfurt/)
11:42:03	78368/78368	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Dec%202024%2021:53:20%20GMT	https://drivania.com/wp-content/uploads/2024/11/frankfurt-drivania-2-860x1860.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/frankfurt-drivania-2-860x1860.jpg	(from https://drivania.com/en/locations/frankfurt/)
11:42:03	103133/103133	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Dec%202024%2021:53:19%20GMT	https://drivania.com/wp-content/uploads/2024/11/frankfurt-drivania-2-1920x1080.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/frankfurt-drivania-2-1920x1080.jpg	(from https://drivania.com/en/locations/frankfurt/)
11:42:03	2510/2510	---M-Z	200	added ('OK')	application/json	etag:%225525-1736664130;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Ffrankfurt%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embedceaf.json	(from https://drivania.com/en/locations/frankfurt/)
11:42:04	2708/2708	---M-Z	200	added ('OK')	text/xml	etag:%225526-1736664131;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Ffrankfurt%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed0501	(from https://drivania.com/en/locations/frankfurt/)
11:42:05	41095/41095	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2018:52:35%20GMT	https://drivania.com/wp-content/uploads/2024/12/athens-main-drivania-3-430x930.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/athens-main-drivania-3-430x930.jpg	(from https://drivania.com/en/locations/athens/)
11:42:05	52082/52082	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2018:52:35%20GMT	https://drivania.com/wp-content/uploads/2024/12/athens-main-drivania-3-1024x768.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/athens-main-drivania-3-1024x768.jpg	(from https://drivania.com/en/locations/athens/)
11:42:05	115357/115357	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2018:52:35%20GMT	https://drivania.com/wp-content/uploads/2024/12/athens-main-drivania-3-860x1536.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/athens-main-drivania-3-860x1536.jpg	(from https://drivania.com/en/locations/athens/)
11:42:06	2486/2486	---M-Z	200	added ('OK')	application/json	etag:%225527-1736664133;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fathens%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embedbf1c.json	(from https://drivania.com/en/locations/athens/)
11:42:06	113144/113144	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2018:52:35%20GMT	https://drivania.com/wp-content/uploads/2024/12/athens-main-drivania-3-1920x1080.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/athens-main-drivania-3-1920x1080.jpg	(from https://drivania.com/en/locations/athens/)
11:42:07	2684/2684	---M-Z	200	added ('OK')	text/xml	etag:%225528-1736664133;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fathens%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embedb046	(from https://drivania.com/en/locations/athens/)
11:42:07	31979/31979	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2012:37:55%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-santorini-3-430x930.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-santorini-3-430x930.jpg	(from https://drivania.com/en/locations/santorini/)
11:42:07	94842/94842	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2012:37:55%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-santorini-3-860x1860.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-santorini-3-860x1860.jpg	(from https://drivania.com/en/locations/santorini/)
11:42:08	60159/60159	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2012:37:54%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-santorini-3-1024x768.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-santorini-3-1024x768.jpg	(from https://drivania.com/en/locations/santorini/)
11:42:08	125306/125306	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2012:37:54%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-santorini-3-1920x1080.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-santorini-3-1920x1080.jpg	(from https://drivania.com/en/locations/santorini/)
11:42:09	2504/2504	---M-Z	200	added ('OK')	application/json	etag:%225529-1736664136;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fsantorini%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embedb5f6.json	(from https://drivania.com/en/locations/santorini/)
11:42:10	2702/2702	---M-Z	200	added ('OK')	text/xml	etag:%225530-1736664137;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fsantorini%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed6033	(from https://drivania.com/en/locations/santorini/)
